comment_id,comment_text,is_toxic
798,This is the most ignorant thing I've ever read.,1
2288,This is so ignorant and offensive.,1
22,"You're worthless, get a life.",1
4789,"You're worthless, get a life.",1
1482,"This is just stupid, what are you even talking about?",1
2804,"Be quiet, no one cares what you think.",1
4989,"You're an idiot, no one likes you.",1
7700,"What a wonderful post, thank you!",0
683,This is so ignorant and offensive.,1
6051,"Wow, this really changed my perspective, thank you!",0
5454,"Fantastic job, very enlightening!",0
4543,"Shut up, no one wants to hear your opinion.",1
9445,Keep up with the good content!,0
7759,I completely disagree with this!,0
9501,"Your perspective really made me think, thank you!",0
6577,Keep up with the good content!,0
7688,"Fantastic job, very enlightening!",0
1089,"You must be kidding, how can you be so dumb?",1
8464,Keep up with the good content!,0
4541,"You're an idiot, no one likes you.",1
4717,This is such a pathetic attempt.,1
8252,"Such an insightful comment, great job!",0
2127,"What nonsense, you're clearly misinformed.",1
265,This is the most ignorant thing I've ever read.,1
605,"Just shut up already, enough with your nonsense.",1
9941,"Wow, this really changed my perspective, thank you!",0
7932,"Excellent work, really appreciate it!",0
9227,"Wow, this really changed my perspective, thank you!",0
4137,This is the most ignorant thing I've ever read.,1
4911,"This is just stupid, what are you even talking about?",1
9980,"What a wonderful post, thank you!",0
3157,"You must be kidding, how can you be so dumb?",1
826,This is the most ignorant thing I've ever read.,1
6175,"Great post, very well written.",0
8291,"Such a brilliant comment, well done!",0
1378,"Be quiet, no one cares what you think.",1
6422,"Such an insightful comment, great job!",0
7257,"Such an insightful comment, great job!",0
3805,"What nonsense, you're clearly misinformed.",1
9104,Really informative and thoughtful post.,0
5035,"Amazing work, really loved your thoughts!",0
6442,Very well articulated and respectful opinion.,0
3097,"What nonsense, you're clearly misinformed.",1
7726,"Fantastic article, very enlightening!",0
9399,"Fantastic article, very enlightening!",0
4573,"You're an idiot, no one likes you.",1
8019,"Nicely written post, very engaging.",0
9245,"What a wonderful post, thank you!",0
3404,"Be quiet, no one cares what you think.",1
1606,This is absolutely terrible.,1
7012,Well expressed and thoughtful opinion.,0
6942,Well expressed and thoughtful opinion.,0
923,This is the most ignorant thing I've ever read.,1
5416,"Great post, very well written.",0
6789,"Nicely written post, very engaging.",0
3854,This is the most ignorant thing I've ever read.,1
4623,This is absolutely terrible.,1
1595,"Be quiet, no one cares what you think.",1
9513,"Amazing work, really loved your thoughts!",0
3696,"You must be kidding, how can you be so dumb?",1
1607,How can someone be so ridiculous?,1
4033,This is so ignorant and offensive.,1
6900,"Amazing work, really loved your thoughts!",0
4755,"Just stop already, your point makes no sense.",1
1380,"Shut up, no one wants to hear your opinion.",1
4010,"No one likes you, you're just a fool.",1
8194,"Nicely written post, very engaging.",0
7193,"Excellent work, really appreciate it!",0
9241,"Excellent work, really appreciate it!",0
3987,"Be quiet, no one cares what you think.",1
794,"You're such a loser, get a life.",1
5344,"Amazing work, really loved your thoughts!",0
7887,Keep up with the good content!,0
9990,"Excellent work, really appreciate it!",0
5513,Keep up the good work!,0
2512,This is so ignorant and offensive.,1
9216,Very well articulated and respectful opinion.,0
1217,This is such a pathetic attempt.,1
4724,This is so ignorant and offensive.,1
6688,"Fantastic job, very enlightening!",0
1237,"You're such a loser, get a life.",1
8872,Keep up with the good content!,0
2076,This is such a pathetic attempt.,1
6353,Really informative and thoughtful post.,0
6972,"Fantastic job, very enlightening!",0
4589,"You must be kidding, how can you be so dumb?",1
426,"This is so dumb, I can't believe it.",1
6420,"Nicely written post, very engaging.",0
2372,How can someone be so ridiculous?,1
2106,"This is just stupid, what are you even talking about?",1
4942,"You're such a loser, get a life.",1
8203,I completely disagree with this!,0
7299,Very informative and well researched.,0
7145,I don't agree with this statement.,0
7308,Really informative and thoughtful post.,0
9968,"Your perspective really made me think, thank you!",0
9922,"Excellent work, really appreciate it!",0
1295,"You're worthless, get a life.",1
3124,"Just shut up already, enough with your nonsense.",1
2573,"Just shut up already, enough with your nonsense.",1
5685,"Nicely written post, very engaging.",0
7696,"Such an insightful comment, great job!",0
6598,"Amazing work, really loved your thoughts!",0
5701,"Such a brilliant comment, well done!",0
83,"This is just stupid, what are you even talking about?",1
9276,Very well articulated and respectful opinion.,0
6131,"What a wonderful post, thank you!",0
9084,"Excellent work, really appreciate it!",0
5320,I completely disagree with this!,0
8330,Well expressed and thoughtful opinion.,0
6489,Very informative and well researched.,0
5200,"Such an insightful comment, great job!",0
160,"Be quiet, no one cares what you think.",1
3849,"You're such a loser, get a life.",1
2410,"What nonsense, you're clearly misinformed.",1
8906,"Nicely written post, very engaging.",0
3141,This is the most ignorant thing I've ever read.,1
7994,"What a wonderful post, thank you!",0
3037,"This is so dumb, I can't believe it.",1
8715,Well expressed and thoughtful opinion.,0
662,How can someone be so ridiculous?,1
5457,I don't agree with this statement.,0
3216,How can someone be so ridiculous?,1
5748,"Fantastic job, very enlightening!",0
8649,Really informative and thoughtful post.,0
8329,"Such an insightful comment, great job!",0
5240,"Amazing work, really loved your thoughts!",0
3266,This is such a pathetic attempt.,1
7225,"Nicely written post, very engaging.",0
5999,"Nicely written post, very engaging.",0
394,"You're such a loser, get a life.",1
8223,"Fantastic article, very enlightening!",0
599,"You must be kidding, how can you be so dumb?",1
87,This is absolutely terrible.,1
151,"No one likes you, you're just a fool.",1
9687,I completely disagree with this!,0
9165,"Fantastic job, very enlightening!",0
8918,"Such an insightful comment, great job!",0
6177,"Fantastic article, very enlightening!",0
2811,"What nonsense, you're clearly misinformed.",1
7410,Keep up with the good content!,0
8835,"Fantastic job, very enlightening!",0
2819,"What nonsense, you're clearly misinformed.",1
6714,"What a wonderful post, thank you!",0
1876,"You're an idiot, no one likes you.",1
386,This is so ignorant and offensive.,1
8322,Keep up with the good content!,0
7594,Well expressed and thoughtful opinion.,0
1586,This is the most ignorant thing I've ever read.,1
6011,Keep up with the good content!,0
1656,"Be quiet, no one cares what you think.",1
227,"You must be kidding, how can you be so dumb?",1
1536,"Just shut up already, enough with your nonsense.",1
6127,"Such a brilliant comment, well done!",0
133,"No one likes you, you're just a fool.",1
5307,I don't agree with this statement.,0
4525,"What nonsense, you're clearly misinformed.",1
6007,Very well articulated and respectful opinion.,0
4438,"You're an idiot, no one likes you.",1
3861,"Just shut up already, enough with your nonsense.",1
8513,"Great post, very well written.",0
4823,"Shut up, no one wants to hear your opinion.",1
9146,"Fantastic job, very enlightening!",0
8593,I don't agree with this statement.,0
9705,Well expressed and thoughtful opinion.,0
3207,How can someone be so ridiculous?,1
9149,Keep up the good work!,0
9088,Keep up with the good content!,0
5261,"Your perspective really made me think, thank you!",0
1954,"What a load of rubbish, you should be ashamed.",1
4129,This is the most ignorant thing I've ever read.,1
5316,Really informative and thoughtful post.,0
2501,"You're such a loser, get a life.",1
745,How can someone be so ridiculous?,1
3877,"This is so dumb, I can't believe it.",1
1718,"No one likes you, you're just a fool.",1
5310,"Great post, very well written.",0
4142,"You're such a loser, get a life.",1
5292,"Your perspective really made me think, thank you!",0
1183,"What nonsense, you're clearly misinformed.",1
3774,This is such a pathetic attempt.,1
1110,"Be quiet, no one cares what you think.",1
670,"You're an idiot, no one likes you.",1
5017,Well expressed and thoughtful opinion.,0
5443,"Such a brilliant comment, well done!",0
1363,This is such a pathetic attempt.,1
4668,"What a load of rubbish, you should be ashamed.",1
8099,Very well articulated and respectful opinion.,0
1152,"You're worthless, get a life.",1
5447,Keep up with the good content!,0
8227,"Such an insightful comment, great job!",0
4360,"Be quiet, no one cares what you think.",1
694,"You must be kidding, how can you be so dumb?",1
4775,"You're worthless, get a life.",1
1504,"You must be kidding, how can you be so dumb?",1
3454,"You're such a loser, get a life.",1
7362,Keep up with the good content!,0
8325,"Nicely written post, very engaging.",0
4964,"What nonsense, you're clearly misinformed.",1
4577,This is absolutely terrible.,1
1881,"This is just stupid, what are you even talking about?",1
7290,Very well articulated and respectful opinion.,0
855,"Be quiet, no one cares what you think.",1
2232,This is absolutely terrible.,1
2456,"Be quiet, no one cares what you think.",1
7656,Keep up with the good content!,0
7274,I completely disagree with this!,0
4915,This is absolutely terrible.,1
1048,"What nonsense, you're clearly misinformed.",1
127,"You're such a loser, get a life.",1
1845,How can someone be so ridiculous?,1
4286,How can someone be so ridiculous?,1
7503,"Fantastic article, very enlightening!",0
8072,Really informative and thoughtful post.,0
7949,Keep up with the good content!,0
404,"What nonsense, you're clearly misinformed.",1
1824,"You must be kidding, how can you be so dumb?",1
7205,"Amazing work, really loved your thoughts!",0
8152,Keep up the good work!,0
5166,Very well articulated and respectful opinion.,0
7163,"Your perspective really made me think, thank you!",0
2658,"What nonsense, you're clearly misinformed.",1
8626,"Fantastic article, very enlightening!",0
1555,This is absolutely terrible.,1
4643,This is such a pathetic attempt.,1
3059,This is such a pathetic attempt.,1
8266,"Nicely written post, very engaging.",0
4908,This is such a pathetic attempt.,1
9662,"What a wonderful post, thank you!",0
4263,This is so ignorant and offensive.,1
3133,"You're such a loser, get a life.",1
9995,"Fantastic article, very enlightening!",0
7273,"Your perspective really made me think, thank you!",0
5147,Well expressed and thoughtful opinion.,0
2249,"You're such a loser, get a life.",1
1969,This is such a pathetic attempt.,1
8371,"What a wonderful post, thank you!",0
5357,Keep up with the good content!,0
5088,"Amazing work, really loved your thoughts!",0
2554,"You're worthless, get a life.",1
